Date,Close,vol_20d,10Y_Treasury,Chooser_Price
2020-02-18,135.64,0.1839962445030547,1.55,20.336202890995125
2020-02-19,137.49,0.1905415943169371,1.56,20.281626078783603
2020-02-20,137.49,0.1904772746427038,1.52,20.30003907082053
2020-02-21,135.81,0.1727476488513546,1.46,19.41346561059271
2020-02-24,132.16,0.1968998955828807,1.38,22.917650186885936
2020-02-25,126.26,0.2416766737593767,1.33,29.017876534257915
2020-02-26,126.64,0.2425800367899607,1.33,28.890374790680113
2020-02-27,121.37,0.2717578903467124,1.3,33.6025564604538
2020-02-28,116.11,0.2951003464120521,1.13,38.21044502510726
2020-03-02,121.52,0.3473804696159303,1.1,38.83417566042855
2020-03-03,116.96,0.3587972616114308,1.02,41.71951846707506
2020-03-04,119.85,0.3665975121293851,1.02,40.961613478836696
2020-03-05,113.97,0.3950537311310684,0.92,45.579032899537246
2020-03-06,108.08,0.4220367888941678,0.74,50.35525771838478
2020-03-09,93.44,0.6047294934000006,0.54,67.95505521143292
2020-03-10,100.7,0.6921596045531547,0.76,69.92012179991883
2020-03-11,95.96,0.6990352974963484,0.82,71.8085217111119
2020-03-12,88.05,0.7331155172743401,0.88,76.62893958637441
2020-03-13,103.91,1.0237537837421742,0.94,91.80918743089907
2020-03-16,88.36,1.134229945447064,0.73,99.49500776862611
2020-03-17,93.76,1.1685556519126374,1.02,101.19907862922656
2020-03-18,83.89,1.204586017360412,1.18,103.30175562638478
2020-03-19,85.3,1.2100630253516862,1.12,103.62522866952253
2020-03-20,83.5,1.2096345275996323,0.92,103.88146758839828
2020-03-23,79.03,1.214958497228083,0.76,104.64192008378556
2020-03-24,88.43,1.310617542594953,0.84,109.82061808871049
2020-03-25,91.73,1.3222806501585176,0.88,110.74239532894819
2020-03-30,93.5,1.3531328578190165,0.7,113.01384564604706
2020-03-31,90.03,1.3530206952048078,0.7,112.61220903989368
2020-04-01,84.36,1.3593509085244118,0.62,112.61173046990876
2020-04-02,87.51,1.3643364459770533,0.63,113.11527614672052
2020-04-03,84.05,1.3600464919527109,0.62,112.63295921757012
2020-04-06,89.46,1.2971681416752414,0.67,109.26415685505506
2020-04-07,90.64,1.266408546397878,0.75,107.4006265587844
2020-04-08,94.3,1.2634016920037905,0.77,107.4403440617308
2020-04-09,102.76,1.2583645390277636,0.73,108.09753804232209
2020-04-10,101.6175,1.0885595535721346,0.7375,96.42423720919683
2020-04-13,98.19,0.9436804674871152,0.76,86.7855411203512
2020-04-14,95.5,0.9284928546734558,0.76,86.13141851105416
2020-04-15,90.79,0.8611303983231116,0.63,83.07991603316611
2020-04-16,87.33,0.873401653584458,0.61,84.72242914839575
2020-04-17,95.18,0.9210346677019604,0.65,85.81644081636891
2020-04-20,91.71,0.9077693664023933,0.63,85.63204965171784
2020-04-21,89.05,0.8175164156268092,0.58,81.14051456099114
2020-04-22,89.34,0.8066432621349457,0.63,80.38919311716917
2020-04-23,89.39,0.763510201008296,0.61,78.02396013580187
2020-04-24,90.71,0.7223274653763203,0.6,75.30478505273229
2020-04-27,94.62,0.7327358815525815,0.67,74.40239047806136
2020-04-28,95.29,0.7184288436235874,0.62,73.390795953028
2020-04-29,97.86,0.677310357467675,0.63,70.05263266469935
2020-04-30,95.76,0.6760274861978398,0.64,70.73078100512305
2020-05-01,93.25,0.6658676501028827,0.64,71.16418899332164
2020-05-04,92.14,0.6313781216788471,0.64,69.83711663220716
2020-05-05,92.0,0.6301430619697909,0.66,69.81791455651877
2020-05-06,90.27,0.6165523034907092,0.72,69.93453057969174
2020-05-07,91.21,0.5172356130726093,0.63,65.0100861587723
2020-05-08,92.7,0.5223997152733739,0.69,64.23739186473276
2020-05-11,89.97,0.5193900471783061,0.73,65.76665580997144
2020-05-12,87.03,0.5228905959822877,0.69,67.89266455654538
2020-05-13,84.03,0.5083231235771584,0.64,69.56846908964877
2020-05-14,87.52,0.5147348117550682,0.63,67.3362971301785
2020-05-15,85.9,0.395291772918612,0.64,65.06957367993809
2020-05-18,90.45,0.426585523729358,0.73,62.086757887098344
2020-05-19,88.67,0.4195034673283556,0.7,63.303502846740216
2020-05-20,91.33,0.432692130524491,0.68,61.68365871632467
2020-05-21,90.17,0.4356055405850276,0.68,62.64863853171352
2020-05-22,89.47,0.433352567175144,0.66,63.137160780792755
2020-05-25,94.2325,0.4480565680828769,0.6825,60.150767513080595
2020-05-26,95.82,0.4513832541627678,0.69,59.202282060537826
2020-05-27,101.37,0.4872579104228566,0.68,57.58810149109054
2020-05-28,99.86,0.4835732793623141,0.7,58.202628154983046
2020-05-29,97.31,0.4830462974099613,0.65,59.714470320125855
2020-06-01,98.6,0.4813027757758285,0.66,58.85724960633051
2020-06-02,98.93,0.4808959132652239,0.68,58.622427386709845
2020-06-03,104.27,0.503832557160155,0.77,56.95869841136384
2020-06-04,106.44,0.5059208950499954,0.82,56.05152368149527
2020-06-05,111.23,0.5219921243347949,0.91,55.15351957088836
2020-06-08,113.45,0.5019720861398942,0.88,53.03880887846644
2020-06-09,110.54,0.4942118380580298,0.84,53.59633251803268
2020-06-10,106.06,0.5022471208513088,0.75,56.06586318096776
2020-06-11,97.21,0.5930773695830766,0.66,65.41547295871487
2020-06-12,99.87,0.5903518031840674,0.71,64.04092014231067
2020-06-15,101.25,0.5668864094988436,0.71,62.07927534104097
2020-06-16,102.06,0.558536683165374,0.75,61.19584584078936
2020-06-17,99.48,0.5636443434797693,0.74,62.64932554129058
2020-06-18,98.94,0.5612203487059784,0.71,62.79761683067409
2020-06-19,97.81,0.5624940909420538,0.7,63.41777016281718
2020-06-22,96.75,0.5350392096356685,0.71,62.50639471370538
2020-06-23,97.93,0.5335646908288382,0.72,61.797206559131524
2020-06-24,94.66,0.5033945695752293,0.69,62.200224034470764
2020-06-25,97.96,0.5184717526939158,0.68,61.047498609219545
2020-06-26,92.59,0.5469054975189473,0.64,65.47063983266155
2020-06-29,93.0,0.5445510218796343,0.64,65.12627099601568
2020-06-30,94.06,0.5464151557991735,0.66,64.59261705888093
2020-07-01,93.26,0.5050407530956139,0.69,63.132018105578766
2020-07-02,92.66,0.4956934190297625,0.68,63.124879378593235
2020-07-03,93.245,0.4601992575282404,0.6825,61.301127972790674
2020-07-06,95.0,0.4592875528606545,0.69,60.07357167410585
2020-07-07,92.32,0.4606489542055921,0.65,61.997055285328415
2020-07-08,93.3,0.4491970202143385,0.67,60.85715600582384
2020-07-09,91.28,0.3506354479959753,0.62,59.538686039850646
2020-07-10,96.27,0.3927629508324304,0.65,56.68438548426796
2020-07-13,97.65,0.3930351704249989,0.64,55.69153639391987
2020-07-14,98.21,0.392389398564438,0.63,55.2745792246004
2020-07-15,99.73,0.3864346169682602,0.64,53.94454302679907
2020-07-16,100.01,0.3858904400873211,0.62,53.749463277892346
2020-07-17,98.16,0.3896670214553653,0.64,55.19576780118781
2020-07-20,97.3,0.3889373036221927,0.62,55.82375646127739
2020-07-21,99.41,0.3941236386981369,0.61,54.51270341065495
2020-07-22,98.69,0.3742508909092656,0.6,54.291995350010616
2020-07-23,98.98,0.3540823290839962,0.59,53.386286124340785
2020-07-24,98.28,0.2893323194526696,0.59,52.19082668953223
2020-07-27,96.9,0.2956035412917581,0.62,53.49119937747509
2020-07-28,97.32,0.2937520254674877,0.59,53.125541517604134
2020-07-29,99.68,0.3013266829495886,0.58,51.278515258882294
2020-07-30,97.02,0.3182824215409707,0.55,53.99279193869718
2020-07-31,96.64,0.3187240850054775,0.55,54.32611541856774
2020-08-03,96.1,0.313348431998319,0.56,54.6507505484122
2020-08-04,95.55,0.2954291414709166,0.52,54.823188789674425
2020-08-05,97.21,0.2990302771067978,0.55,53.38816255604336
2020-08-06,97.24,0.2856391063993202,0.55,53.0908885156667
2020-08-07,99.38,0.2248218633792942,0.57,50.18335359928767
2020-08-10,100.64,0.2236599674270659,0.59,48.950461173092044
2020-08-11,103.82,0.2475605669605723,0.64,46.35883168434064
2020-08-12,102.94,0.2460122077157561,0.69,47.04158676913582
2020-08-13,102.37,0.2472933100046708,0.71,47.54953237006981
2020-08-14,102.41,0.2360907710253591,0.71,47.31347748275513
2020-08-17,99.71,0.2545071002069208,0.69,50.11204197419614
2020-08-18,98.32,0.248081428413346,0.67,51.320555809498465
2020-08-19,98.55,0.246923104258802,0.68,51.07674833405964
2020-08-20,97.37,0.2502554756099289,0.65,52.26216501401298
2020-08-21,97.32,0.249121533710173,0.64,52.30841457035487
2020-08-24,100.06,0.2630547833595914,0.65,50.003848308102455
2020-08-25,100.5,0.2630631320269661,0.69,49.55471214440078
2020-08-26,99.09,0.2545729509421445,0.69,50.67897966511598
2020-08-27,102.35,0.2600777512832979,0.74,47.78526199282565
2020-08-28,102.77,0.2588842757342684,0.74,47.390375145908166
2020-08-31,100.19,0.276356117350351,0.72,50.0604978961301
2020-09-01,100.14,0.2749809691735002,0.68,50.13004726883138
2020-09-02,101.65,0.2734504440851215,0.66,48.80584308314987
2020-09-03,101.33,0.2740716114741288,0.63,49.138936675814634
2020-09-04,103.52,0.2736965153621086,0.72,47.12883404116606
2020-09-07,100.82,0.288181757297526,0.6975,49.821647307914986
2020-09-08,99.92,0.2646469664541433,0.69,50.103473038376
2020-09-09,100.87,0.2663065068527935,0.71,49.26335800237686
2020-09-10,99.83,0.2679471014181527,0.68,50.26121406149546
2020-09-11,101.07,0.2722159006514499,0.67,49.2689788645635
2020-09-14,102.47,0.2586662257560718,0.68,47.731988791675874
2020-09-15,99.28,0.2786914932123981,0.68,50.96463735811898
2020-09-16,99.7,0.2789258704381587,0.69,50.58655425000806
2020-09-17,98.56,0.2786065536267795,0.69,51.585802972778374
2020-09-18,98.35,0.2787632192718086,0.7,51.76151013629809
2020-09-21,95.31,0.2803720705435256,0.68,54.55546655927146
2020-09-22,94.27,0.2808021193135534,0.68,55.51336822939396
2020-09-23,92.74,0.2820494157996474,0.68,56.94227208046662
2020-09-24,92.66,0.2482418954017789,0.67,56.66921318101098
2020-09-25,93.47,0.2509898075528172,0.66,55.93372896782485
2020-09-28,96.16,0.2651198328600032,0.67,53.559849455230584
2020-09-29,95.35,0.2660480395484742,0.66,54.33656293545653
2020-09-30,96.27,0.2620072086338268,0.69,53.38576875433355
2020-10-01,96.97,0.264310683342158,0.68,52.78786361473315
2020-10-02,97.89,0.2531743319388557,0.7,51.74782936021458
2020-10-05,99.04,0.2421491198355983,0.78,50.41316467892569
2020-10-06,98.02,0.2428095064202739,0.76,51.401876845877695
2020-10-07,99.73,0.248859019674784,0.81,49.832517561028254
2020-10-08,101.78,0.2566366380774177,0.78,48.162208813655084
2020-10-09,101.2,0.254074979264571,0.79,48.61679606996928
2020-10-12,102.44,0.2529955395594675,0.7525,47.539883374188975
2020-10-13,100.78,0.2333360374093658,0.74,48.730612428047664
2020-10-14,100.22,0.2340421567822719,0.73,49.27565150621012
2020-10-15,101.72,0.2351510677206038,0.74,47.888534443010116
2020-10-16,101.51,0.2351369450018057,0.76,48.05334624242453
2020-10-19,99.8,0.2135899091803254,0.78,49.366386936707514
2020-10-20,100.37,0.2079349998970232,0.81,48.72503377706923
2020-10-21,99.37,0.2012419454579693,0.83,49.605989002451906
2020-10-22,102.88,0.2297295883962386,0.87,46.553069637268855
2020-10-23,103.81,0.2297904792162502,0.85,45.73249642098192
2020-10-26,101.24,0.2359167330409708,0.81,48.243338847908326
2020-10-27,99.33,0.2451671452622813,0.79,50.17282251589662
2020-10-28,96.54,0.2656193970113291,0.79,53.04662225810267
2020-10-29,97.17,0.2653719754128723,0.85,52.38027029899781
2020-10-30,98.04,0.2651316744336806,0.88,51.54118950819121
2020-11-02,100.25,0.2739830125188727,0.87,49.75014706501614
2020-11-03,103.41,0.2912863034214416,0.9,47.47442783565476
2020-11-04,100.25,0.3086808863738882,0.78,50.72923406094635
2020-11-05,104.35,0.3336953380052771,0.79,48.35468437682225
2020-11-06,102.96,0.3369439456265644,0.83,49.455526169922784
2020-11-09,116.9,0.5840372910830424,0.96,58.141321027942176
2020-11-10,116.52,0.578930426996514,0.98,57.80798450204471
2020-11-11,114.78,0.5827608533689729,0.93,58.51033395340729
2020-11-12,113.37,0.5860934986637942,0.88,59.12697755848279
2020-11-13,114.08,0.585309463300177,0.89,58.89329714144049
2020-11-16,117.3,0.5833638686923625,0.91,58.0531567505894
2020-11-17,116.11,0.5871509426532538,0.87,58.60932213847034
2020-11-18,115.25,0.5861872563484751,0.88,58.70692299917883
2020-11-19,115.56,0.5774327242557081,0.86,57.995547723880506
2020-11-20,114.57,0.5797516231438941,0.83,58.417672515899184
2020-11-23,117.87,0.5737688926490572,0.86,57.240364399108124
2020-11-24,123.32,0.5795165225702041,0.88,56.86048873954933
2020-11-25,122.03,0.5667937140115439,0.88,55.977741013875466
2020-11-26,121.625,0.569208973006132,0.86,56.246887872471056
2020-11-27,121.22,0.5717064931995754,0.84,56.52345890622414
2020-11-30,117.88,0.5860571806403609,0.84,58.21142499685222
2020-12-01,119.74,0.5805812360866475,0.92,57.40268731511531
2020-12-02,122.04,0.5634138863965442,0.95,55.64949965876553
2020-12-03,121.24,0.5545059712900321,0.92,55.071509318063825
2020-12-04,122.34,0.5487138106206276,0.97,54.39170448550824
2020-12-07,121.88,0.2814952754623466,0.94,34.30474551949518
2020-12-08,122.0,0.2808010564243945,0.92,34.216297452948794
2020-12-09,121.05,0.2760398583745006,0.95,34.400107017769855
2020-12-10,120.27,0.2725619675991041,0.92,34.66335078458687
2020-12-11,119.56,0.2741045515160196,0.9,35.19189842432641
2020-12-14,118.3,0.2600038926028503,0.9,35.18857827651718
2020-12-15,120.32,0.2630880738235047,0.92,34.07646652021646
2020-12-16,120.67,0.2607803101157012,0.92,33.73235321848627
2020-12-17,119.67,0.2635300174628576,0.94,34.47455884588958
2020-12-18,119.08,0.2619295125421914,0.95,34.739874960481096
2020-12-21,123.55,0.2752535940226424,0.95,33.02123451931003
2020-12-22,121.67,0.2281358681965418,0.93,31.26117668623332
2020-12-23,125.07,0.2460900505281724,0.96,30.284471319692656
2020-12-24,124.52,0.2463907559831881,0.94,30.621039190114246
2020-12-25,124.725,0.2457855301291017,0.94,30.47010802312351
2020-12-28,125.34,0.2205397199837685,0.94,28.526987953617365
2020-12-29,125.01,0.216212369474028,0.94,28.463472607041137
2020-12-30,125.36,0.2067749528475965,0.93,27.702642836554276
2020-12-31,127.07,0.2088571057903848,0.93,26.798316161730078
2021-01-01,126.77,0.2079769685507271,0.93,26.91823082444279
2021-01-04,125.87,0.2095061423158328,0.93,27.54972859236488
2021-01-05,125.65,0.2098530081942404,0.96,27.67314748656853
2021-01-06,131.55,0.261207043823193,1.04,28.487681576802885
2021-01-07,135.87,0.2765568651143838,1.08,28.584789968628357
2021-01-08,136.02,0.2735722955261805,1.13,28.25818823438172
2021-01-11,138.05,0.2672625094563613,1.15,27.295610970921608
2021-01-12,140.22,0.266686462916287,1.15,26.942777720868122
2021-01-13,140.35,0.267262065997092,1.1,27.004157348186446
2021-01-14,141.17,0.2606663220867721,1.15,26.274372813243744
2021-01-15,138.64,0.2732666572167478,1.11,27.778884825206568
2021-01-18,138.19,0.251853576145799,1.1025,25.88055691483899
2021-01-19,138.04,0.2410261847036675,1.1,24.92219755340514
2021-01-20,135.97,0.2383918728048765,1.1,25.171221107063367
2021-01-21,134.83,0.2407278291839085,1.12,25.678221129822333
2021-01-22,133.79,0.2442562465575119,1.1,26.30617475587553
2021-01-25,132.12,0.2507555866330219,1.05,27.43253901304022
2021-01-26,131.58,0.251222685667152,1.05,27.661613734959317
2021-01-27,127.86,0.2741894467112071,1.04,30.894579817574325
2021-01-28,130.11,0.2769303196144983,1.07,30.23333428335907
2021-01-29,128.67,0.2801731478929896,1.11,30.980349612948373
2021-02-01,129.62,0.279410726246926,1.09,30.588714423710883
2021-02-02,133.61,0.2974935704458704,1.12,30.90850550156638
2021-02-03,135.14,0.2514255061276471,1.15,26.497549706791176
2021-02-04,138.25,0.2371789839783898,1.15,24.503047732794542
2021-02-05,137.98,0.2374049595487331,1.19,24.55757779651102
2021-02-08,140.14,0.2379936592119548,1.19,24.232300219424673
2021-02-09,139.58,0.2318763666919895,1.18,23.753497837497314
2021-02-10,139.66,0.2318584151519945,1.15,23.75252052954579
2021-02-11,139.27,0.2309248247613553,1.16,23.729163885978352
2021-02-12,141.25,0.2270553333383916,1.2,23.04479662693933
2021-02-15,143.8,0.2342100768554766,1.275,23.496377489083898
2021-02-16,144.65,0.2342667479586369,1.3,23.470633380945173
2021-02-17,145.1,0.2250227049835735,1.29,22.555737125046093
2021-02-18,145.59,0.2207199278759291,1.29,22.12782111735774
2021-02-19,148.02,0.220632701400035,1.34,22.204391754554734
2021-02-22,149.41,0.2108833708966429,1.37,21.35484967570801
2021-02-23,150.61,0.2073611163016791,1.37,21.16095184823284
2021-02-24,153.26,0.1635992591259527,1.38,17.31251273893345
2021-02-25,151.18,0.1789480793822186,1.54,18.409541048315468
2021-02-26,147.17,0.2066008661853923,1.44,20.73363111212717
2021-03-01,150.5,0.2141018086616624,1.45,21.82393350289501
2021-03-02,150.01,0.1987214117998271,1.42,20.20495279652077
2021-03-03,152.91,0.2035617493092047,1.47,21.22254646389534
2021-03-04,150.56,0.2072600233583328,1.54,21.146805502924728
2021-03-05,150.91,0.2060861466122817,1.56,21.087043065330782
2021-03-08,152.91,0.2045433588043522,1.59,21.337105937219818
2021-03-09,151.83,0.2065031307511249,1.55,21.297160133482492
2021-03-10,155.13,0.2149337368028912,1.53,22.93487982992996
2021-03-11,154.32,0.2163231518705026,1.54,22.852125559492535
2021-03-12,156.15,0.2151828992754096,1.64,23.293405206467185
2021-03-15,155.37,0.2123357238579229,1.62,22.76863858860237
2021-03-16,153.51,0.2195247159392195,1.62,22.978557564575134
2021-03-17,155.09,0.2210185018316145,1.63,23.546541590696997
2021-03-18,157.65,0.2258404098170816,1.71,24.8537750934441
2021-03-19,155.14,0.2312966669289576,1.74,24.600100371944926
2021-03-22,150.97,0.2517900187599229,1.69,25.690411543363403
2021-03-23,149.46,0.2529023355063174,1.63,25.571378998805557
2021-03-24,150.62,0.2460077420401001,1.62,25.051043007273712
2021-03-25,152.55,0.2456027779900775,1.63,25.37115747968479
2021-03-26,155.09,0.2297453921359094,1.67,24.4186732264806
2021-03-29,152.68,0.2258026380730028,1.73,23.4256145764555
2021-03-30,154.48,0.2285040395534317,1.73,24.13844283239817
2021-03-31,152.23,0.2252079568937635,1.74,23.269278675113227
2021-04-01,153.71,0.2202423851089408,1.69,23.11000696470292
2021-04-02,153.6875,0.2202388937003383,1.72,23.10866898907834
2021-04-05,153.62,0.2154494784726817,1.73,22.61685057061034
2021-04-06,152.54,0.2154346740428244,1.67,22.35163675694114
2021-04-07,154.93,0.2083979657429118,1.68,22.264931841881427
2021-04-08,155.12,0.2075029741850271,1.64,22.223177205420996
2021-04-09,156.28,0.2048434780975764,1.67,22.33371081627702
2021-04-12,155.95,0.2041427939388571,1.69,22.163285471805644
2021-04-13,154.09,0.2041074555410473,1.64,21.59730576765721
2021-04-14,151.21,0.2110367953729426,1.64,21.64100026652548
2021-04-15,152.17,0.2026586164987931,1.56,20.981921844235607
2021-04-16,153.3,0.1977998726895097,1.59,20.758351071322735
2021-04-19,152.65,0.1724954383626921,1.61,18.088852617764417
2021-04-20,149.27,0.1871603949049943,1.58,18.946621147415655
2021-04-21,150.54,0.1875892798539456,1.57,19.16823891970565
2021-04-22,147.37,0.195367049270084,1.57,19.604135864506688
2021-04-23,150.19,0.1986272160426153,1.58,20.223146732235108
2021-04-26,150.56,0.1919530881393476,1.58,19.6102469489107
2021-04-27,151.25,0.1874203894385807,1.63,19.27997056868589
2021-04-28,152.23,0.1820117175416739,1.63,18.941032394417995
2021-04-29,155.19,0.191860122601951,1.65,20.711593484393987
2021-04-30,153.81,0.1947700784478537,1.65,20.599790630459353
2021-05-03,153.36,0.1950630876669359,1.63,20.508316866564464
2021-05-04,155.48,0.1991162124302336,1.61,21.500889149237537
2021-05-05,157.52,0.1968245367340725,1.59,21.966334148644655
2021-05-06,160.69,0.2083318560423557,1.58,24.33000813867732
2021-05-07,161.24,0.2073732657554308,1.6,24.495068185346206
2021-05-10,161.22,0.2070154748918304,1.63,24.467616021365828
2021-05-11,158.54,0.211746051472909,1.64,23.796598188525735
2021-05-12,157.45,0.2006602123218046,1.69,22.344207532307784
2021-05-13,161.5,0.2172033716576249,1.66,25.548664467295943
2021-05-14,164.01,0.2212358138644768,1.63,27.08674036608884
2021-05-17,164.67,0.2193505473670587,1.64,27.256877750327078
2021-05-18,162.35,0.2082575438248375,1.64,25.112325811540885
2021-05-19,161.11,0.2117769503986735,1.68,24.88142706667832
2021-05-20,160.83,0.1922911743980852,1.63,22.942086758446735
2021-05-21,162.66,0.1863117917804967,1.63,23.311839387107497
2021-05-24,163.54,0.1862702496867919,1.61,23.76262384759184
2021-05-25,161.85,0.1932668667288396,1.56,23.47762230206971
2021-05-26,161.83,0.1933210980810532,1.58,23.483796495551708
2021-05-27,164.35,0.1894371929405032,1.61,24.47476385266264
2021-05-28,164.24,0.1848181172544786,1.58,24.004759168851532
2021-05-31,165.59750000000005,0.1840455296914993,1.61,24.743534781531505
2021-06-01,166.05,0.180294011401688,1.62,24.72308358152814
2021-06-02,166.06,0.1768386883597595,1.59,24.43447326273785
2021-06-03,166.17,0.1644688593315469,1.63,23.593224461875355
2021-06-04,166.44,0.1643470507418134,1.56,23.700701372988032
2021-06-07,165.66,0.1657877840842901,1.57,23.31601916590947
2021-06-08,165.0,0.1531407830996595,1.53,21.911714542401565
2021-06-09,162.94,0.1586682915744663,1.5,21.052608159178824
2021-06-10,160.4,0.1429078127218916,1.45,18.29355235069469
2021-06-11,160.29,0.1300771489214066,1.47,17.197937679494295
2021-06-14,157.57,0.1400412230853985,1.51,16.660104549808104
2021-06-15,155.18,0.1413065607780942,1.51,15.786811833862352
2021-06-16,156.27,0.1434166824865276,1.57,16.434082722484796
2021-06-17,151.76,0.1732602529465911,1.52,17.950959094345855
2021-06-18,147.92,0.1820350947637823,1.45,18.31318185300877
2021-06-21,150.43,0.1947109931630647,1.5,19.863651278300516
2021-06-22,150.21,0.1934848834563032,1.48,19.706852337401195
2021-06-23,151.12,0.1962059586505848,1.5,20.127516450168805
2021-06-24,152.51,0.1892361713427931,1.49,19.70384071011697
2021-06-25,154.05,0.1952592161130663,1.54,20.689840281247868
2021-06-28,154.33,0.1915772255383275,1.49,20.39114926712933
2021-06-29,154.14,0.1903943777632929,1.49,20.221973675907414
2021-06-30,155.54,0.1953525906085512,1.45,21.10761159830981
2021-07-01,157.08,0.2004576090272019,1.48,22.12060085916999
2021-07-02,156.03,0.2002318171476619,1.44,21.73652881681995
2021-07-05,154.065,0.2029859268946357,1.3875000000000002,21.431443734846518
2021-07-06,153.41,0.2029958448153154,1.37,21.267644572315547
2021-07-07,153.59,0.2008062066188304,1.33,21.085786917631275
2021-07-08,150.94,0.2022861538216699,1.3,20.69935549422383
2021-07-09,155.77,0.2373812858197751,1.37,25.31172659551153
2021-07-12,158.0,0.236003507870602,1.38,25.870581014921868
2021-07-13,155.65,0.2357507023264494,1.42,25.125058618609614
2021-07-14,155.12,0.2346838857170625,1.37,24.863746848092873
2021-07-15,155.46,0.2089790304245384,1.31,22.392103422234193
2021-07-16,151.91,0.2049595383031029,1.31,21.138138224036418
2021-07-19,146.97,0.2290044345604374,1.19,23.001964439924876
2021-07-20,149.71,0.239423884111602,1.23,24.271444697913623
2021-07-21,152.86,0.2501661728526898,1.3,25.873783909717524
2021-07-22,150.93,0.2523080259806731,1.27,25.739097769841727
2021-07-23,150.64,0.2492638298633137,1.3,25.387035397170592
2021-07-26,151.65,0.2505969917449112,1.29,25.686228312575885
2021-07-27,151.45,0.2505993852655451,1.25,25.65183429515676
2021-07-28,151.7,0.2481034108755697,1.26,25.44335932269682
2021-07-29,153.0,0.2473619490157247,1.28,25.61933851409446
2021-07-30,151.78,0.2477831177213861,1.24,25.42491104378952
2021-08-02,151.17,0.2444297707160974,1.2,24.9837841823243
2021-08-03,152.89,0.2478054539959183,1.19,25.636142784657423
2021-08-04,151.24,0.2506431090536687,1.19,25.621893664633788
2021-08-05,153.15,0.2468071740778147,1.23,25.591696456789407
2021-08-06,157.5,0.2410491266762698,1.31,26.184436576044206
2021-08-09,157.33,0.2356164533449948,1.33,25.599024426761375
2021-08-10,159.26,0.2327357892248408,1.36,25.991017564147946
2021-08-11,161.16,0.2350227713186079,1.35,26.946576273934234
2021-08-12,161.79,0.2351188322166785,1.36,27.22174707478142
2021-08-13,159.98,0.2220026813394329,1.29,25.206087695254013
2021-08-16,158.93,0.1831274426765647,1.26,21.083587063939476
2021-08-17,157.01,0.182978070565895,1.26,20.33209687990287
2021-08-18,155.58,0.173386320955886,1.27,18.920491381958882
2021-08-19,154.28,0.1695762495326198,1.24,18.145354626501124
2021-08-20,154.72,0.1692749981087491,1.26,18.248579671202968
2021-08-23,156.7,0.1731488883735617,1.25,19.2720669494921
2021-08-24,157.67,0.1734664052064864,1.29,19.680883969867565
2021-08-25,160.92,0.1854984190649689,1.35,22.220617590326732
2021-08-26,161.75,0.1845372511403822,1.34,22.525065194649407
2021-08-27,163.05,0.1807973581800407,1.31,22.83910274862685
2021-08-30,160.44,0.1921900786174871,1.29,22.586235667875286
2021-08-31,159.95,0.1907171826685379,1.3,22.24077663094055
2021-09-01,159.72,0.1849866816615604,1.31,21.613785555209695
2021-09-02,160.46,0.1814937630093336,1.29,21.612226453487274
2021-09-03,159.49,0.1553280285701501,1.33,18.82297202491778
2021-09-06,159.28,0.1553658286791782,1.3675,18.7474849881758
2021-09-07,159.21,0.1492015580409778,1.38,18.175061502226676
2021-09-08,158.5,0.14307476136174,1.35,17.274184805192945
2021-09-09,159.19,0.1432769212144007,1.3,17.59759563689768
2021-09-10,157.36,0.1435781121268736,1.35,16.799803767210925
2021-09-13,159.86,0.1533789742668969,1.33,18.831651805527805
2021-09-14,157.07,0.1601814717411165,1.28,18.18812187464674
2021-09-15,158.16,0.1581049480438735,1.31,18.456788022003956
2021-09-16,158.09,0.1544332815247777,1.34,18.104777742118877
2021-09-17,157.68,0.1549002714220857,1.37,17.98583695508639
2021-09-20,152.96,0.1833609736629377,1.31,19.19151192690434
2021-09-21,152.98,0.1813976888367241,1.33,19.003416471949535
2021-09-22,155.91,0.1791026378659392,1.32,19.600078172322085
2021-09-23,161.18,0.217919695684662,1.41,25.361693585641
2021-09-24,163.04,0.2199965177374306,1.47,26.42126037241451
2021-09-27,166.98,0.2271156041998114,1.48,29.06291667401957
2021-09-28,166.08,0.2279679281293883,1.54,28.6931710373671
2021-09-29,165.95,0.2278494774347728,1.55,28.620375921489646
2021-09-30,163.69,0.23418800517128,1.52,28.054578539600627
2021-10-01,167.13,0.2427791583321419,1.48,30.52106019176611
2021-10-04,166.95,0.2427312818106822,1.49,30.428481091285633
2021-10-05,168.66,0.2439942818127595,1.54,31.48568496832901
2021-10-06,169.02,0.2424385338209595,1.53,31.544537584407607
2021-10-07,170.09,0.2426508598127554,1.58,32.203336240679455
2021-10-08,170.22,0.2364741864969371,1.61,31.78061161825152
2021-10-11,166.64,0.2479764520707893,1.5950000000000002,30.796049361418284
2021-10-12,165.36,0.2400056435971136,1.59,29.428719265238364
2021-10-13,161.0,0.2604220414057097,1.56,29.396365983603523
2021-10-14,163.47,0.2652305903880521,1.52,30.859993239121202
2021-10-15,166.61,0.2716455419156492,1.59,32.934802855492734
2021-10-18,166.55,0.2430137595308872,1.59,30.302406339945122
2021-10-19,168.57,0.243963774131792,1.65,31.501076412824403
2021-10-20,170.84,0.2403898068045875,1.65,32.50135151761534
2021-10-21,169.5,0.2179038787364231,1.68,29.87448233584841
2021-10-22,171.78,0.2190455323667244,1.66,31.379018111618976
